========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-06-01 19:25:00      | 0.016547      0.016567      0.016534      0.016551      2248200.0000    
2025-06-01 19:30:00      | 0.016551      0.016597      0.016551      0.016581      2647000.0000    
2025-06-01 19:35:00      | 0.016581      0.016585      0.016512      0.016531      3024000.0000    
2025-06-01 19:40:00      | 0.016531      0.016563      0.016522      0.016560      2880900.0000    
2025-06-01 19:45:00      | 0.016560      0.016596      0.016549      0.016592      1836900.0000    
2025-06-01 19:50:00      | 0.016592      0.016592      0.016540      0.016555      1587200.0000    
2025-06-01 19:55:00      | 0.016555      0.016589      0.016552      0.016575      1609900.0000    
2025-06-01 20:00:00      | 0.016575      0.016592      0.016530      0.016570      3804400.0000    
2025-06-01 20:05:00      | 0.016570      0.016581      0.016481      0.016500      1967100.0000    
2025-06-01 20:10:00      | 0.016500      0.016515      0.016478      0.016512      1046600.0000    
2025-06-01 20:15:00      | 0.016512      0.016554      0.016509      0.016554      1452900.0000    
2025-06-01 20:20:00      | 0.016554      0.016577      0.016524      0.016557      1893000.0000    
2025-06-01 20:25:00      | 0.016557      0.016588      0.016548      0.016565      2234400.0000    
2025-06-01 20:30:00      | 0.016565      0.016598      0.016561      0.016595      1068800.0000    
2025-06-01 20:35:00      | 0.016595      0.016660      0.016595      0.016660      5197900.0000    
2025-06-01 20:40:00      | 0.016660      0.016754      0.016660      0.016733      2932800.0000    
2025-06-01 20:45:00      | 0.016733      0.016749      0.016656      0.016659      1998400.0000    
2025-06-01 20:50:00      | 0.016659      0.016675      0.016581      0.016627      21222300.0000   
2025-06-01 20:55:00      | 0.016627      0.016628      0.016577      0.016597      1371000.0000    
2025-06-01 21:00:00      | 0.016597      0.016622      0.016571      0.016614      7166700.0000    
2025-06-01 21:05:00      | 0.016614      0.016671      0.016568      0.016661      11369500.0000   
2025-06-01 21:10:00      | 0.016661      0.016666      0.016629      0.016655      2398100.0000    
2025-06-01 21:15:00      | 0.016655      0.016701      0.016655      0.016696      2647600.0000    
2025-06-01 21:20:00      | 0.016696      0.016743      0.016695      0.016722      863200.0000     
2025-06-01 21:25:00      | 0.016722      0.016740      0.016656      0.016662      9454100.0000    
2025-06-01 21:30:00      | 0.016662      0.016812      0.016662      0.016773      14807900.0000   
2025-06-01 21:35:00      | 0.016773      0.016817      0.016754      0.016777      1743700.0000    
2025-06-01 21:40:00      | 0.016777      0.016780      0.016719      0.016740      2789300.0000    
2025-06-01 21:45:00      | 0.016740      0.016763      0.016713      0.016761      12065500.0000   
2025-06-01 21:50:00      | 0.016761      0.016785      0.016758      0.016785      2875400.0000    
2025-06-01 21:55:00      | 0.016785      0.016813      0.016745      0.016789      13097700.0000   
2025-06-01 22:00:00      | 0.016789      0.016883      0.016788      0.016870      10246100.0000   
2025-06-01 22:05:00      | 0.016870      0.016890      0.016806      0.016889      8607900.0000    
2025-06-01 22:10:00      | 0.016889      0.016923      0.016878      0.016908      6448700.0000    
2025-06-01 22:15:00      | 0.016908      0.016919      0.016798      0.016820      5302900.0000    
2025-06-01 22:20:00      | 0.016820      0.016898      0.016804      0.016848      5878800.0000    
2025-06-01 22:25:00      | 0.016848      0.016867      0.016771      0.016798      17236700.0000   
2025-06-01 22:30:00      | 0.016798      0.016823      0.016770      0.016787      9849400.0000    
2025-06-01 22:35:00      | 0.016787      0.016826      0.016770      0.016811      4377600.0000    
2025-06-01 22:40:00      | 0.016811      0.016818      0.016787      0.016805      1425000.0000    
2025-06-01 22:45:00      | 0.016805      0.016824      0.016752      0.016765      10522600.0000   
2025-06-01 22:50:00      | 0.016765      0.016814      0.016761      0.016814      3591000.0000    
2025-06-01 22:55:00      | 0.016814      0.016827      0.016781      0.016822      2303300.0000    
2025-06-01 23:00:00      | 0.016822      0.016934      0.016818      0.016924      11672300.0000   
2025-06-01 23:05:00      | 0.016924      0.016965      0.016906      0.016925      4559100.0000    
2025-06-01 23:10:00      | 0.016925      0.016975      0.016906      0.016964      1939400.0000    
2025-06-01 23:15:00      | 0.016964      0.016973      0.016907      0.016945      5274500.0000    
2025-06-01 23:20:00      | 0.016945      0.016953      0.016878      0.016883      2670400.0000    
2025-06-01 23:25:00      | 0.016883      0.016962      0.016859      0.016885      61111100.0000   
2025-06-01 23:30:00      | 0.016885      0.016886      0.016845      0.016874      16346000.0000   
2025-06-01 23:35:00      | 0.016874      0.016903      0.016859      0.016864      3876800.0000    
2025-06-01 23:40:00      | 0.016864      0.016869      0.016834      0.016835      5102500.0000    
2025-06-01 23:45:00      | 0.016835      0.016880      0.016835      0.016861      5386500.0000    
2025-06-01 23:50:00      | 0.016861      0.016871      0.016805      0.016820      8423500.0000    
2025-06-01 23:55:00      | 0.016820      0.016865      0.016812      0.016861      21652000.0000   
2025-06-02 00:00:00      | 0.016861      0.016910      0.016841      0.016909      10502200.0000   
2025-06-02 00:05:00      | 0.016909      0.016928      0.016850      0.016917      3727500.0000    
2025-06-02 00:10:00      | 0.016917      0.016969      0.016894      0.016894      11090000.0000   
2025-06-02 00:15:00      | 0.016894      0.016983      0.016881      0.016912      21974700.0000   
2025-06-02 00:20:00      | 0.016912      0.016916      0.016833      0.016859      19110000.0000   
2025-06-02 00:25:00      | 0.016859      0.016876      0.016849      0.016851      1933700.0000    
2025-06-02 00:30:00      | 0.016851      0.016921      0.016839      0.016874      2630600.0000    
2025-06-02 00:35:00      | 0.016874      0.016990      0.016839      0.016977      28893300.0000   
2025-06-02 00:40:00      | 0.016977      0.017059      0.016913      0.017000      30920800.0000   
2025-06-02 00:45:00      | 0.017000      0.017050      0.016997      0.017023      4887800.0000    
2025-06-02 00:50:00      | 0.017023      0.017067      0.017011      0.017026      19656700.0000   
2025-06-02 00:55:00      | 0.017026      0.017176      0.017014      0.017158      35437100.0000   
2025-06-02 01:00:00      | 0.017158      0.017298      0.017128      0.017173      65882900.0000   
2025-06-02 01:05:00      | 0.017173      0.017285      0.017159      0.017227      12026300.0000   
2025-06-02 01:10:00      | 0.017227      0.017301      0.017200      0.017260      6550200.0000    
2025-06-02 01:15:00      | 0.017260      0.017288      0.017131      0.017145      13789100.0000   
2025-06-02 01:20:00      | 0.017145      0.017196      0.017094      0.017107      5155500.0000    
2025-06-02 01:25:00      | 0.017107      0.017107      0.016997      0.017014      19029900.0000   
2025-06-02 01:30:00      | 0.017014      0.017029      0.016948      0.017004      8919600.0000    
2025-06-02 01:35:00      | 0.017004      0.017041      0.016950      0.016959      5697100.0000    
2025-06-02 01:40:00      | 0.016959      0.016987      0.016899      0.016910      7411200.0000    
2025-06-02 01:45:00      | 0.016910      0.016968      0.016881      0.016962      1962100.0000    
2025-06-02 01:50:00      | 0.016962      0.017010      0.016962      0.016994      2144300.0000    
2025-06-02 01:55:00      | 0.016994      0.017007      0.016928      0.016940      2663300.0000    
2025-06-02 02:00:00      | 0.016940      0.016962      0.016870      0.016888      7784700.0000    
2025-06-02 02:05:00      | 0.016888      0.016913      0.016817      0.016836      5786500.0000    
2025-06-02 02:10:00      | 0.016836      0.016841      0.016786      0.016825      15141800.0000   
2025-06-02 02:15:00      | 0.016825      0.016869      0.016764      0.016767      13403500.0000   
2025-06-02 02:20:00      | 0.016767      0.016813      0.016741      0.016768      7979100.0000    
2025-06-02 02:25:00      | 0.016768      0.016879      0.016752      0.016848      7800600.0000    
2025-06-02 02:30:00      | 0.016848      0.016882      0.016791      0.016817      5555000.0000    
2025-06-02 02:35:00      | 0.016817      0.016840      0.016802      0.016840      5222700.0000    
2025-06-02 02:40:00      | 0.016840      0.016905      0.016835      0.016863      1877400.0000    
2025-06-02 02:45:00      | 0.016863      0.016874      0.016761      0.016774      4098400.0000    
2025-06-02 02:50:00      | 0.016774      0.016774      0.016707      0.016737      7566200.0000    
2025-06-02 02:55:00      | 0.016737      0.016762      0.016723      0.016742      2330900.0000    
2025-06-02 03:00:00      | 0.016742      0.016756      0.016687      0.016687      6935400.0000    
2025-06-02 03:05:00      | 0.016687      0.016703      0.016612      0.016637      82258900.0000   
2025-06-02 03:10:00      | 0.016637      0.016643      0.016565      0.016594      39825700.0000   
2025-06-02 03:15:00      | 0.016594      0.016638      0.016564      0.016575      6951400.0000    
2025-06-02 03:20:00      | 0.016575      0.016622      0.016523      0.016613      14133300.0000   
2025-06-02 03:25:00      | 0.016613      0.016628      0.016563      0.016614      4978500.0000    
2025-06-02 03:30:00      | 0.016614      0.016630      0.016562      0.016565      6065600.0000    
2025-06-02 03:35:00      | 0.016565      0.016621      0.016538      0.016605      4337100.0000    
2025-06-02 03:40:00      | 0.016605      0.016671      0.016600      0.016657      4782600.0000    
2025-06-02 03:45:00      | 0.016657      0.016682      0.016617      0.016623      3687200.0000    
2025-06-02 03:50:00      | 0.016623      0.016631      0.016580      0.016606      14297600.0000   
2025-06-02 03:55:00      | 0.016606      0.016628      0.016590      0.016620      8420100.0000    
2025-06-02 04:00:00      | 0.016620      0.016692      0.016615      0.016673      3495700.0000    
2025-06-02 04:05:00      | 0.016673      0.016710      0.016594      0.016594      4208900.0000    
2025-06-02 04:10:00      | 0.016594      0.016698      0.016591      0.016693      3422300.0000    
2025-06-02 04:15:00      | 0.016693      0.016724      0.016689      0.016695      5143600.0000    
2025-06-02 04:20:00      | 0.016695      0.016718      0.016683      0.016713      1497300.0000    
2025-06-02 04:25:00      | 0.016713      0.016718      0.016666      0.016666      2562000.0000    
2025-06-02 04:30:00      | 0.016666      0.016761      0.016652      0.016738      15769800.0000   
2025-06-02 04:35:00      | 0.016738      0.016749      0.016684      0.016709      9507300.0000    
2025-06-02 04:40:00      | 0.016709      0.016741      0.016697      0.016715      3725100.0000    
2025-06-02 04:45:00      | 0.016715      0.016735      0.016697      0.016705      1197600.0000    
2025-06-02 04:50:00      | 0.016705      0.016706      0.016557      0.016566      26456500.0000   
2025-06-02 04:55:00      | 0.016566      0.016577      0.016545      0.016566      4103200.0000    
2025-06-02 05:00:00      | 0.016566      0.016619      0.016538      0.016578      21630400.0000   
2025-06-02 05:05:00      | 0.016578      0.016703      0.016576      0.016699      9933900.0000    
2025-06-02 05:10:00      | 0.016699      0.016737      0.016695      0.016695      8132700.0000    
2025-06-02 05:15:00      | 0.016695      0.016704      0.016589      0.016589      6059200.0000    
2025-06-02 05:20:00      | 0.016589      0.016641      0.016578      0.016637      2371600.0000    
2025-06-02 05:25:00      | 0.016637      0.016653      0.016605      0.016632      2694500.0000    
2025-06-02 05:30:00      | 0.016632      0.016642      0.016537      0.016554      3603800.0000    
2025-06-02 05:35:00      | 0.016554      0.016560      0.016511      0.016517      3051700.0000    
2025-06-02 05:40:00      | 0.016517      0.016552      0.016503      0.016503      5460400.0000    
2025-06-02 05:45:00      | 0.016503      0.016560      0.016469      0.016548      5076900.0000    
2025-06-02 05:50:00      | 0.016548      0.016592      0.016548      0.016582      2091900.0000    
2025-06-02 05:55:00      | 0.016582      0.016634      0.016582      0.016609      3195700.0000    
2025-06-02 06:00:00      | 0.016609      0.016643      0.016565      0.016638      7558100.0000    
2025-06-02 06:05:00      | 0.016638      0.016638      0.016533      0.016533      3618800.0000    
2025-06-02 06:10:00      | 0.016533      0.016538      0.016485      0.016485      4958000.0000    
2025-06-02 06:15:00      | 0.016485      0.016497      0.016456      0.016478      5583900.0000    
2025-06-02 06:20:00      | 0.016478      0.016567      0.016475      0.016567      2348100.0000    
2025-06-02 06:25:00      | 0.016567      0.016605      0.016562      0.016586      2031300.0000    
2025-06-02 06:30:00      | 0.016586      0.016614      0.016555      0.016596      2347100.0000    
2025-06-02 06:35:00      | 0.016596      0.016600      0.016534      0.016591      6240000.0000    
2025-06-02 06:40:00      | 0.016591      0.016762      0.016586      0.016750      22177100.0000   
2025-06-02 06:45:00      | 0.016750      0.016788      0.016713      0.016739      6959900.0000    
2025-06-02 06:50:00      | 0.016739      0.016777      0.016730      0.016735      4955400.0000    
2025-06-02 06:55:00      | 0.016735      0.016743      0.016693      0.016722      1749900.0000    
2025-06-02 07:00:00      | 0.016722      0.016861      0.016722      0.016841      4577000.0000    
2025-06-02 07:05:00      | 0.016841      0.016864      0.016811      0.016835      4311800.0000    
2025-06-02 07:10:00      | 0.016835      0.016841      0.016788      0.016804      2361200.0000    
2025-06-02 07:15:00      | 0.016804      0.016918      0.016798      0.016896      9835400.0000    
2025-06-02 07:20:00      | 0.016896      0.016906      0.016860      0.016862      1889700.0000    
2025-06-02 07:25:00      | 0.016862      0.016864      0.016748      0.016766      20043200.0000   
2025-06-02 07:30:00      | 0.016766      0.016779      0.016725      0.016738      8920300.0000    
2025-06-02 07:35:00      | 0.016738      0.016764      0.016682      0.016735      9240900.0000    
2025-06-02 07:40:00      | 0.016735      0.016805      0.016705      0.016791      2890800.0000    
2025-06-02 07:45:00      | 0.016791      0.016803      0.016708      0.016725      2583400.0000    
2025-06-02 07:50:00      | 0.016725      0.016811      0.016725      0.016742      9771000.0000    
2025-06-02 07:55:00      | 0.016742      0.016743      0.016683      0.016726      13276200.0000   
2025-06-02 08:00:00      | 0.016726      0.016805      0.016714      0.016758      7991900.0000    
2025-06-02 08:05:00      | 0.016758      0.016824      0.016745      0.016770      4305400.0000    
2025-06-02 08:10:00      | 0.016770      0.016815      0.016731      0.016807      3083100.0000    
2025-06-02 08:15:00      | 0.016807      0.016807      0.016705      0.016710      1598800.0000    
2025-06-02 08:20:00      | 0.016710      0.016786      0.016693      0.016766      1574000.0000    
2025-06-02 08:25:00      | 0.016766      0.016885      0.016766      0.016854      8974300.0000    
2025-06-02 08:30:00      | 0.016854      0.016893      0.016779      0.016787      17229400.0000   
2025-06-02 08:35:00      | 0.016787      0.016796      0.016689      0.016692      7595700.0000    
2025-06-02 08:40:00      | 0.016692      0.016700      0.016609      0.016632      6574200.0000    
2025-06-02 08:45:00      | 0.016632      0.016666      0.016602      0.016645      3346300.0000    
2025-06-02 08:50:00      | 0.016645      0.016645      0.016568      0.016583      15750800.0000   
2025-06-02 08:55:00      | 0.016583      0.016637      0.016576      0.016603      7834400.0000    
2025-06-02 09:00:00      | 0.016603      0.016607      0.016500      0.016508      8856800.0000    
2025-06-02 09:05:00      | 0.016508      0.016511      0.016449      0.016478      9501100.0000    
2025-06-02 09:10:00      | 0.016478      0.016530      0.016450      0.016503      31597900.0000   
2025-06-02 09:15:00      | 0.016503      0.016535      0.016476      0.016496      5133400.0000    
2025-06-02 09:20:00      | 0.016496      0.016518      0.016480      0.016500      4989100.0000    
2025-06-02 09:25:00      | 0.016500      0.016507      0.016455      0.016465      3894000.0000    
2025-06-02 09:30:00      | 0.016465      0.016577      0.016424      0.016555      9217300.0000    
2025-06-02 09:35:00      | 0.016555      0.016561      0.016439      0.016487      2737700.0000    
2025-06-02 09:40:00      | 0.016487      0.016494      0.016401      0.016419      5230200.0000    
2025-06-02 09:45:00      | 0.016419      0.016441      0.016352      0.016373      6183200.0000    
2025-06-02 09:50:00      | 0.016373      0.016394      0.016321      0.016394      4876400.0000    
2025-06-02 09:55:00      | 0.016394      0.016409      0.016364      0.016370      4839200.0000    
2025-06-02 10:00:00      | 0.016370      0.016394      0.016284      0.016318      8434700.0000    
2025-06-02 10:05:00      | 0.016318      0.016460      0.016310      0.016426      16508000.0000   
2025-06-02 10:10:00      | 0.016426      0.016459      0.016402      0.016446      8427300.0000    
2025-06-02 10:15:00      | 0.016446      0.016446      0.016332      0.016387      18213300.0000   
2025-06-02 10:20:00      | 0.016387      0.016387      0.016330      0.016355      3677800.0000    
2025-06-02 10:25:00      | 0.016355      0.016387      0.016327      0.016345      5548100.0000    
2025-06-02 10:30:00      | 0.016345      0.016388      0.016345      0.016354      2916800.0000    
2025-06-02 10:35:00      | 0.016354      0.016398      0.016327      0.016390      2283700.0000    
2025-06-02 10:40:00      | 0.016390      0.016433      0.016374      0.016377      3226800.0000    
2025-06-02 10:45:00      | 0.016377      0.016394      0.016352      0.016364      10033800.0000   
2025-06-02 10:50:00      | 0.016364      0.016410      0.016335      0.016407      3316700.0000    
2025-06-02 10:55:00      | 0.016407      0.016432      0.016401      0.016424      3181600.0000    
2025-06-02 11:00:00      | 0.016424      0.016433      0.016378      0.016400      5891300.0000    
2025-06-02 11:05:00      | 0.016400      0.016411      0.016342      0.016375      3812700.0000    
2025-06-02 11:10:00      | 0.016375      0.016482      0.016374      0.016457      6697500.0000    
2025-06-02 11:15:00      | 0.016457      0.016484      0.016423      0.016429      4100800.0000    
2025-06-02 11:20:00      | 0.016429      0.016439      0.016395      0.016416      1762800.0000    
2025-06-02 11:25:00      | 0.016416      0.016424      0.016367      0.016369      1814500.0000    
2025-06-02 11:30:00      | 0.016369      0.016381      0.016342      0.016354      13164100.0000   
2025-06-02 11:35:00      | 0.016354      0.016377      0.016304      0.016316      4940900.0000    
2025-06-02 11:40:00      | 0.016316      0.016337      0.016299      0.016304      2431300.0000    
2025-06-02 11:45:00      | 0.016304      0.016406      0.016299      0.016399      16050200.0000   
2025-06-02 11:50:00      | 0.016399      0.016445      0.016356      0.016443      2793400.0000    
2025-06-02 11:55:00      | 0.016443      0.016454      0.016383      0.016394      4571400.0000    
2025-06-02 12:00:00      | 0.016394      0.016427      0.016375      0.016394      7106400.0000    
2025-06-02 12:05:00      | 0.016394      0.016431      0.016355      0.016394      4097300.0000    
2025-06-02 12:10:00      | 0.016394      0.016422      0.016345      0.016355      1547700.0000    
2025-06-02 12:15:00      | 0.016355      0.016355      0.016291      0.016309      9395600.0000    
2025-06-02 12:20:00      | 0.016309      0.016328      0.016260      0.016294      14329800.0000   
2025-06-02 12:25:00      | 0.016294      0.016365      0.016290      0.016360      2893900.0000    
2025-06-02 12:30:00      | 0.016360      0.016422      0.016336      0.016407      14966100.0000   
2025-06-02 12:35:00      | 0.016407      0.016528      0.016354      0.016468      26158300.0000   
2025-06-02 12:40:00      | 0.016468      0.016599      0.016459      0.016566      23377500.0000   
2025-06-02 12:45:00      | 0.016566      0.016614      0.016516      0.016540      7704300.0000    
2025-06-02 12:50:00      | 0.016540      0.016540      0.016474      0.016531      30399900.0000   
2025-06-02 12:55:00      | 0.016531      0.016633      0.016498      0.016633      8915500.0000    
2025-06-02 13:00:00      | 0.016633      0.016820      0.016627      0.016746      144893600.0000  
2025-06-02 13:05:00      | 0.016746      0.016751      0.016597      0.016602      26000800.0000   
2025-06-02 13:10:00      | 0.016602      0.016687      0.016586      0.016652      7831500.0000    
2025-06-02 13:15:00      | 0.016652      0.016708      0.016617      0.016622      6446100.0000    
